station_id,name,latitude,longitude,n_connectors
IA3A4IU44N6UEFIYMXWH,ES*REP*E12111*1,43.25976,-2.937051,6
AZNL6EYMMXYOYS9SV4VR,ES*REP*E4665*1,41.596695,2.309112,3
SUIF5UJK0KXQ22Z7NWSW,ES*REP*E4669*1,41.382557,2.106467,3
NLEZJFVBKGGE7L9JEN5E,ES*REP*E4715*1,41.621506,-4.756304,3
BAXPR4RNXDR3UV1XUC20,ES*REP*E4658*1,41.528145,1.880926,3
GQI2XSOK6IKIKHGAP7KL,ES*REP*E15777*1,42.025463,2.865273,6
F5FEWAZ2YB2QZEHFBGAI,ES*REP*E4674*1,39.56415,-0.334236,3
OGACSVNAHVMTRD4GOFXS,ES*REP*E4739*1,43.30088,-2.002232,3
HQ6C0FCNMWJDG3NE4VI4,ES*REP*E3567*1,42.862675,-1.744144,3
3PTRJELJMLR2O24XSKJK,ES*REP*E3350*1,43.22351,-2.818824,2
WB41RH5GIAMP2DUVPJJI,ES*REP*E4680*1,43.522247,-5.68373,3
3MTIUJSZW8JUYT2E7GRQ,ES*REP*E12083*1,43.237164,-2.872833,6
RN2VVY4U7UCOWJBBZ8ZQ,ES*REP*E2815*2,43.049667,-2.333429,2
CEYIOFCXJNIZEB9UIEGT,ES*REP*E4672*1,36.73643,-4.43408,3
URYESVC2EMLFY83WUKW6,ES*REP*E17258*2,40.544415,-3.61012,2
SOHGBRNK4GQGRH75X2WG,ES*REP*E4671*1,36.59863,-6.240154,3
SKJYLLMNG7S7MRLUXWSP,ES*REP*E2590*2,40.944714,-4.121772,2
XQMXGAGW4UY9QDKOZKGC,ES*REP*E16154*1,40.429333,-3.708544,12
2QZNIWYSTFYVPEGUJGCY,ES*REP*E13194*1,38.00515,-1.145539,3
VOGWJMOPTCCPBPO0VZAL,ES*REP*E4733*1,40.33407,-3.88671,3
RY5JEY3VANIXE11YHLNV,ES*REP*E4716*1,40.57964,-3.235689,3
QI0TPYKSJOICSNLRYVVQ,ES*REP*E4712*1,42.02575,-4.548834,3
LNX8EQ0QY8P8TFELCZFN,ES*REP*E11767*1,43.324017,-3.109918,23
S3QP62C5CWXYUPNADKOK,ES*REP*E17246*1,40.372234,-3.639021,6
OCAJZZDOUWEXHG12LWDF,ES*REP*E15910*1,40.447704,-3.678708,38
N0CYR3CZNZGGRVSBXOCV,ES*REP*E17796*2,43.31854,-2.876905,3
VCRH17XN2ICHNWTDBIFQ,ES*REP*E17193*2,43.333755,-1.81733,3
AJVIA5CRHEOLCETGWEFQ,ES*REP*E11916*1,43.296524,-2.870662,2
NK1P44WGTUTHOTIJJ9EE,ES*REP*E3125*1,43.130333,-2.541078,2
KKSJIEUBCLHOAVR0N6KI,ES*REP*E13468*2,42.909348,-2.66621,2
HQVF8R5I19C00VPX3AIF,ES*REP*E17091*2,42.341297,-3.612233,3
VIZKCZRMQ4NQAPS4I4HN,ES*REP*E3158*2,43.34746,-1.787399,2
XXFWH3N8SSGX35CDVFV0,ES*REP*E11955*1,43.300552,-2.863398,2
QB1S4OV4CPJV3EROGRN1,ES*REP*E9846*2,40.44755,-3.677504,8
B98K558SMUTR16NHINXI,ES*REP*E12351*1,37.352165,-6.047491,3
UOWQEDFHKQVJ9RZRP8FY,ES*REP*E3367*1,36.73486,-4.55753,2
5GQRW1Q2MHAKLTYEWTMI,ES*REP*E16345*1,43.148525,-2.950932,6
Y1QLRHN5DWZRGLUWEKDT,ES*REP*E3427*1,43.323917,-1.971778,2
KKRIPUORRPUZENVRTNSU,ES*REP*E17390*3,42.878494,-2.714111,4
O5ZYZ1INLVUPTO2KCUEK,ES*REP*E3425*1,43.3202,-1.983945,3
IBPWQHPZJ9H7NZ67QOUV,ES*REP*E3429*1,43.309013,-2.009245,2
URPMMPCQG89XKBDZQAWF,ES*REP*E4647*1,43.42272,-3.843528,2
DIO9ENPIRQUT0MRX5HPK,ES*REP*E3620*1,43.306713,-1.976835,2
WR6JGWIAZLMF1UNPXTZG,ES*REP*E3903*1,40.36804,-3.765412,3
KY6GXSXVDBVS0ZRNUHED,ES*REP*E3885*1,43.307373,-2.944799,3
9TFNEPBLRLC36ZGAOQSS,ES*REP*E3902*1,40.37605,-3.604325,3
U2YQFVD4SABGY7EAOCDN,ES*REP*E17575*1,43.328472,-3.068215,5
2SVBYBMTFSO64B2UYNDC,ES*REP*E3862*1,36.852745,-2.468273,3
B9N1MNQ5C1RH8Z1RWIBL,ES*REP*E4001*1,43.301067,-2.869915,4
XHIZY3GEJMNWBBELO3CF,ES*REP*E4004*1,43.29207,-2.856165,2
OJZ519NZMUVX5PPVMIW3,ES*REP*E4034*2,40.533592,-3.630152,4
3INO6I4WZEHKDVUTFWFT,ES*REP*E4031*1,40.49746,-3.479282,8
EAT3TC6CASHKZGVBBUCD,ES*REP*E4035*1,38.94093,-1.881468,2
USXNDO5J0RHCHRWU8X4F,ES*REP*E4110*1,40.378696,-3.790842,3
RZAVVFWKHVSJDXCSJLDB,ES*REP*E4111*1,40.46903,-3.819865,3
9OZKCPABDSZ3DVHT3G4K,ES*REP*E4122*1,43.12585,-2.423945,3
NYA5SXX0NBCCBE4D3KJX,ES*REP*E4146*1,43.453693,-3.871444,1
DWRKCD0BTP3E7LHAUZHO,ES*REP*E4151*2,43.322124,-3.123565,2
UUDY217QGJVALEY8VKNR,ES*REP*E4156*1,43.459362,-3.808639,1
PVRR4M7RJJWPXIJ0UCYF,ES*REP*E4147*1,43.463165,-3.810778,1
NUM3UCK3MCBBUGKPMVEP,ES*REP*E4145*1,43.471527,-3.799139,1
DJ3EYMPGPCTBSCWFFOTD,ES*REP*E17453*1,43.308434,-2.989049,3
XL6KBDQCAEOR5OUKUUGJ,ES*REP*E4416*1,39.46081,-0.400144,3
AAH9RYLENQGNNGP8IAUU,ES*REP*E4432*1,37.98816,-0.687151,3
IGL5VNCSNI8DHPHMYZ3K,ES*REP*E4378*1,37.576637,-0.921393,8
WYAEA92DOHWS2NDJEX1J,ES*REP*E4507*2,42.362694,-3.632955,2
LJ6OPE1NWUP97SLRWNZY,ES*REP*E4155*1,43.478558,-3.788972,1
BGVWMSUTFH8XWFAJOE86,ES*REP*E11849*1,43.293633,-2.092501,2
7JEUTD0GHSFKQ2B4I4XI,ES*REP*E4191*1,38.37629,-0.509315,3
QCMMNK6DMY5BBORROIEX,ES*REP*E16356*2,40.33755,-3.886013,6
Y84Z9IMKCVZGBHIHUPYG,ES*REP*E4316*2,43.29887,-2.069368,2
FLW4PAGHIRP3DPCRNUI4,ES*REP*E13283*1,39.48779,-0.404345,3
W1IYXXWXDKRA5OOGTPMW,ES*REP*E4496*1,38.839523,-6.646957,3
5OZES075H91TQ7GGQBZX,ES*REP*E4529*2,43.27937,-2.838639,8
ZGWOTMQIRXL2QH8SFT6K,ES*REP*E4639*1,40.46637,-3.685534,3
YPOBQ7FSBXS6UG2JORYJ,ES*REP*E4415*1,38.250813,-0.698257,3
3Q59PAB0X2RBWOMUK3TC,ES*REP*E4638*1,39.481743,-6.362858,3
PEFBIS76EK9OIHMA013V,ES*REP*E4417*1,39.53936,-1.312051,3
ZYZCSYWJZMWFBXHVV72N,ES*REP*E4640*1,40.46138,-3.70846,3
B0GHEGBVWE04U34X6RQM,ES*REP*E4544*1,43.26432,-2.948845,24
ONG7HOPGFEXBWQMZQGLZ,ES*REP*E4532*2,43.27628,-2.83823,10
WN40LFVTV7JILEUW0T7D,ES*REP*E4551*1,43.11622,-2.093085,3
IOYF80VW7UX0M74AV8GO,ES*REP*E4644*1,40.449253,-3.565438,3
OOCEZ9N5MHXEQYNFLTNN,ES*REP*E4685*1,37.350544,-5.977387,6
RUYCXSMR8LFNOUB9BFLB,ES*REP*E4676*1,41.326202,2.038678,3
RXOU99H19IZZ0VNXUEPR,ES*REP*E4646*2,43.27639,-2.838324,4
Z0DMN2ETU2BKKCMMRRAQ,ES*REP*E4642*1,40.502323,-3.662709,6
67ARI5GBONDOHSGYTPMH,ES*REP*E4713*1,43.33353,-8.402651,3
WIMMRHGJNMCOPGHI0KXX,ES*REP*E4765*1,39.89113,-5.524659,3
GYXREI4NAEXF3R81CDMF,ES*REP*E4766*1,40.98837,-5.645836,3
YUMU4XGYDRBEJZZSBQ9O,ES*REP*E4814*1,42.200317,-1.675074,3
GDAHPF426LAUCGX3SQKU,ES*REP*E4815*1,41.674446,-4.718901,3
XEMOI6Q2TJMIW7VWA1SC,ES*REP*E14672*1,42.602234,-5.557438,9
RCYDRPK3XZI47JGTYAQI,ES*REP*E4865*2,43.412407,-3.699002,2
UNEYWQMNQHS7JRJEDFIH,ES*REP*E5035*1,40.457466,-3.658406,5
O33DMUILCBOVGUFNL8DO,ES*REP*E5063*1,38.63611,-3.471416,3
URYKG0PY2GXAVSAQMOEF,ES*REP*E17705*2,40.836433,-3.496826,2
XVTS9AAYDFXCSVX94QYB,ES*REP*E5072*1,41.39367,2.025168,3
BHIZFFHZ2CBZAGUWT13T,ES*REP*E14668*1,42.131214,-0.41966,6
C8ELWHTVQIWJJFYGGRFB,ES*REP*E5225*1,42.404915,-3.54957,3
3RZGOMRY6BUHK4IN2UWD,ES*REP*E5024*1,43.29666,-2.009167,4
1CNRHGVNEFVVLTK77LG9,ES*REP*E5039*1,41.140034,1.365343,3
GT7XT3OROOXALVAE7060,ES*REP*E5285*1,40.47615,-3.39316,3
MB5TVSCJIDGEJ7XIIAIF,ES*REP*E5249*1,38.37026,-0.497515,3
KDYXC5CTHUKDXWIV2LTC,ES*REP*E5246*1,36.133446,-5.451953,3
SOXLEQJSFVMPOIM7SKF0,ES*REP*E5303*1,37.405262,-5.956113,3
GYSZQGMZINL9QY33T2F0,ES*REP*E5283*1,42.036148,-0.575526,3
PJCZXN7HR6VWITGZUWHW,ES*REP*E5279*1,41.33558,-1.642669,3
SOSJROLGTIJDDMHQKNEC,ES*REP*E16221*1,41.667873,-4.728412,6
OIM8OLFIVDUFCEJZ7VOK,ES*REP*E5266*1,41.62987,-4.727401,3
MI1OTZ2W1HFJQBBYIU1F,ES*REP*E5305*1,40.89723,-0.371891,3
L2OYJPNWDDLFN6E4IS8Q,ES*REP*E5339*1,41.622746,-4.773732,3
RIHFJBRJK6WEBFXXOJIK,ES*REP*E5309*1,40.458927,-3.667398,6
HMP9HK2BUIO3JCGKYB4N,ES*REP*E5348*1,40.47124,-3.413169,3
KAEMBCD84ZOWQ5G5FFUZ,ES*REP*E5345*1,37.792957,-3.791362,3
4VKVLYX2VOBIEGECIIOS,ES*REP*E5341*1,41.67259,-4.724259,3
269ONA6OGNY6AICGAGDM,ES*REP*E5352*1,40.55628,-3.277304,3
5FFMWXTHXJKZE5TJEUPR,ES*REP*E5356*1,37.19073,-3.636363,3
419WDT7O22WKTDID1MIT,ES*REP*E5357*1,40.481506,-3.400273,3
GLSKEKEUWBTLN5OEW1MN,ES*REP*E17309*1,40.78568,-3.613601,4
HVAGU0DMBJTHPUILIDLJ,ES*REP*E5453*1,38.01828,-1.137173,3
GS4PLKBHO2OTSYIMTTE1,ES*REP*E5626*1,41.99307,-1.676131,3
0PT3XACSSIL5QN75X5NM,ES*REP*E14339*1,39.439144,-0.456419,6
GFWSIHIEDDJAZYMQRSB2,ES*REP*E5387*1,36.804737,-2.621016,3
PG5OMD64OIQJ2QXGBFUT,ES*REP*E5440*1,40.367065,-3.693852,3
LAW0B6YSIOWH0QGNAWUW,ES*REP*E5463*1,43.294167,-7.670673,3
OTW7TBVDCUDCZCCDHGY5,ES*REP*E5451*1,37.987473,-1.115224,3
VHSWEKKJ4EEQEDVQCWVK,ES*REP*E5504*2,43.1293,-2.765836,2
H1CQFJFSBFNUUGSK4LUE,ES*REP*E5517*1,41.328022,2.113973,3
RWTRLSEEIFWBY0BR1UII,ES*REP*E5518*1,38.878727,-6.962094,3
0HKGLVJTASJHJLHQMGRK,ES*REP*E5562*1,39.48435,-2.158367,3
20RV02Z3W5JQTJNA81VV,ES*REP*E5557*1,40.407505,-3.65204,3
TGYPY30I3D2VDV53CDZL,ES*REP*E5566*1,41.51141,-5.74736,3
DC8JJSDHXWH3GFTRZLHG,ES*REP*E5607*1,38.34496,-0.523203,3
QOTE5OWWPZZ5DHRTDSMR,ES*REP*E5608*1,41.53979,2.186993,3
UAACQLQCRFEEIKTCOHII,ES*REP*E5637*1,36.70418,-6.11592,3
WEAQFHYZZK9TZHZVZKHC,ES*REP*E5619*2,43.224346,-2.817532,11
WJUNSDL5M9KFQGQ202YY,ES*REP*E17201*2,42.43656,-8.673804,2
XNPTMN3BBZXSKJV2RFZ0,ES*REP*E5567*1,41.61073,0.66291,6
LK2TLEZJZD6LRJQYVATB,ES*REP*E10270*2,40.55047,-3.681413,8
QE2UMMCFTKQHPPTHGXWE,ES*REP*E9569*1,40.36675,-3.694729,3
RP1FXQX37DUIR85DR9Q1,ES*REP*E5609*1,41.548813,2.265386,3
SFQOZRUI2FC1GK3XSJRZ,ES*REP*E9552*1,39.495743,-0.383738,3
MAXTQCCWDBHJC7YBGBNL,ES*REP*E5639*1,36.69009,-6.12733,6
2RBVK1ZNRQADCCNVE7UD,ES*REP*E5635*1,37.806217,-0.843048,3
AIZQ2YRWF3ZYWY8Y171U,ES*REP*E5641*1,36.69287,-4.46331,3
YDKHD1BUQCXQFRIBUGXL,ES*REP*E9570*1,40.441235,-3.62528,3
WQYVR9IWVELDTKKDIFU3,ES*REP*E9637*1,36.73082,-4.467445,3
TTVWPZGUIFY6VIEFOYCL,ES*REP*E9655*1,42.20028,-1.675974,3
TY3GNXL8NW0YNQZLJSGN,ES*REP*E9659*1,39.953747,-4.847665,3
RWYJRYW6L6B0E414IO1G,ES*REP*E9662*1,41.58815,2.179667,3
LCVF00UXLKMCONBVYG8D,ES*REP*E9684*1,38.03624,-4.056944,3
BYMJSENGZYWWS62QD68M,ES*REP*E9682*1,40.339966,-3.668788,3
G2H1ZUUOTKAYGTTUYUNX,ES*REP*E14684*1,40.44154,-3.495332,4
ZT88EDPIZCQCGCWTLXG9,ES*REP*E9686*1,40.358334,-3.754662,3
ECKYD5EFDUZBCRB0RCL3,ES*REP*E9751*1,36.70687,-6.125022,3
FUAMGXIEWJMMRKJDP9HL,ES*REP*E9729*1,40.401527,-3.687144,5
EYI5O71UEVN8A3HNHH7N,ES*REP*E9771*1,37.183548,-3.624444,3
JTLTXMP1ZD8KDL6BZ579,ES*REP*E9734*1,36.473606,-6.203579,3
JBJC5XL78OKJHRPVLQIM,ES*REP*E9788*2,37.411747,-5.919649,2
IX0E7ASDG7YMLLPU1YC3,ES*REP*E9790*2,40.36441,-3.589786,2
FLCAZ73V6RLPHZ7FWCM9,ES*REP*E9798*1,38.70958,-0.472659,3
HFCDGNAUTYFOXEMTYIOG,ES*REP*E10275*1,37.8449,-4.79378,6
TFBSYH1AWXLQIU8JI0FW,ES*REP*E9824*1,41.6467,-4.6945,3
WI5GJ2JWOVDS5S7JA6GI,ES*REP*E12173*1,40.35721,-3.773545,3
ZFWGJYAZT581VRWOBNLP,ES*REP*E17347*2,39.95202,-3.854473,10
P53EKW85JZ66CAASDCL7,ES*REP*E9807*1,38.2579,-0.67828,6
I9GYR35DVWYYLYIMG0DT,ES*REP*E12340*2,42.29694,-7.806805,4
BHNKU8YMMZEEKW5V7COD,ES*REP*E9836*1,42.906166,-8.496879,2
D1PEDUCZ4TTFQA1QDBD0,ES*REP*E9854*1,42.55555,-6.615536,2
GYTDRDBFUPTPYSH4H0W1,ES*REP*E9831*2,43.355103,-8.427135,2
XGIGKSHWFBTLTIXIXWAD,ES*REP*E9830*2,43.396423,-3.847406,6
CIJ4F9CQVKI4JPGTMCRZ,ES*REP*E9871*1,40.571903,-3.250879,4
MIM82XBX2GP6V2F2D9CN,ES*REP*E9880*1,40.37122,-3.646602,10
G8NGLTG0WTIZHE7AOTXL,ES*REP*E9864*2,42.478546,-2.406905,4
1FTWFRPPC8M46HG7Q4JI,ES*REP*E13069*2,37.29211,-5.99581,6
O4MG1R8LLX03VCCMLHPP,ES*REP*E9810*1,42.774765,-1.638261,10
LKJ218C3P7MQCZQGFGDL,ES*REP*E9978*2,41.643356,-0.942629,6
XPZ0OFI8PWEVAUI4PL6V,ES*REP*E9910*1,40.26626,-3.74363,3
BYEPESEEBGFHFWUDRP02,ES*REP*E9832*1,37.443005,-5.783023,6
EIWKYUPGR5Q3G6TARO0W,ES*REP*E9828*1,43.302387,-1.942579,4
IS1LSUBLH0QPX3RSET4K,ES*REP*E9843*1,43.443127,-5.781331,6
SNRXPEBFN7Y030AYRS9U,ES*REP*E9852*2,39.6229,-0.3034,6
NL4GA66XVX3Y4ZCKCPXV,ES*REP*E17186*2,41.144566,1.105648,5
E47XCC63RVCX3NAMGO1Q,ES*REP*E15997*1,37.215775,-3.700106,16
OMBGRYKDWBCI32ZICRHP,ES*REP*E9929*1,41.224968,1.544318,3
9NEHNXJRCKZDXCRBKBZ9,ES*REP*E9959*2,39.065342,-0.547764,4
KCGIAQJOIAVDZPWNYWPP,ES*REP*E9951*1,42.212723,-8.711776,4
DM75BU4FZLO8ZWTDYTDR,ES*REP*E9954*1,39.483475,-0.362534,3
ISJOVDDL33XHPJT8C3EW,ES*REP*E9931*2,39.64332,-0.248213,6
LGFH6TQTG6N4505IX2UB,ES*REP*E10683*1,43.250748,-2.893243,18
IXGH8N3TNITPTF0YUKHB,ES*REP*E9956*1,41.48165,-2.52849,3
DTRAMSTNLKU2G3GL85AW,ES*REP*E9966*1,40.711796,-6.387456,3
0S9SNBBYAX5TI0YO5JKW,ES*REP*E9973*1,42.39862,2.880505,2
R5A1Q0DI2IRVYSQZDPKP,ES*REP*E13702*1,38.89978,-6.999273,6
FCCVFZLILXVR1502ZGIL,ES*REP*E9969*1,40.601562,-6.534759,6
TQ1P0TKT8JNVCBB4ZFJY,ES*REP*E13981*1,40.370663,-3.644586,28
HDXGXKX5WARJCG5NXSPW,ES*REP*E10008*1,42.566803,-6.657921,3
D7M7H1QSXR0UBO7AIX9O,ES*REP*E10022*1,43.48639,-8.200271,2
DMC05BGLCCAYLJOHXJZ4,ES*REP*E10025*1,41.966427,2.809102,3
4PIFSUHU5ARUNWSGJ3KO,ES*REP*E12439*2,36.713245,-4.519733,12
NVIPFKHA0LV98UBWSCA5,ES*REP*E10065*1,39.01624,-1.88902,2
MX5AAI0LPRNAWW2KVJKN,ES*REP*E10057*2,40.442116,-3.679003,20
LKSRCHO7X9GQ8J8FIERX,ES*REP*E10047*1,40.361786,-3.780576,3
A879FRQ3R6SF1OSOQC7K,ES*REP*E10205*2,43.468834,-3.829249,2
AHVKFIJVMHVKTREEHKF7,ES*REP*E10120*1,41.630405,0.88824,3
6SNA07EASZOE8CG1ZIR9,ES*REP*E10158*1,40.70916,0.588111,3
XAN1KWP9ZXWTSRIXCFHS,ES*REP*E10866*1,42.302677,-1.974797,3
6MFPUUOCRVI7DKUSQLWI,ES*REP*E10194*1,42.34971,-3.639521,2
BSJAPWXTFTUTPA9XEIJB,ES*REP*E10079*2,38.174843,-0.853956,2
0VAHLOT7BFPBHR3UENIU,ES*REP*E10122*1,41.15847,1.117876,6
1P1CTK06XJWNG8TGUVRM,ES*REP*E10152*2,40.939823,-5.658701,2
WMRAUYU30G5SXXG8UAUX,ES*REP*E10102*1,41.301678,-4.909067,3
SKOICK074YMFWCZQ0HFW,ES*REP*E10100*1,43.03666,-7.574088,2
YZORMFC976JYTB3J32W1,ES*REP*E10134*1,41.004993,-5.649383,3
1UHAZ5WZDJ75YXUEZDIH,ES*REP*E10173*1,37.393333,-5.952799,3
BOASGMDRLANBZ84FO8DU,ES*REP*E10214*1,36.839363,-2.446519,3
M8VDUZGLBOR4MUAJO8OT,ES*REP*E10115*2,40.314095,-3.683397,14
XMDVT0OVLKP26GB0R9RX,ES*REP*E17141*1,42.264267,-4.406918,6
5HCWZYTPPDEG2MIJLV5D,ES*REP*E10246*1,41.161335,1.117569,3
AW1BVNZOFE8P0EXGGVCD,ES*REP*E10250*1,43.065926,-2.506135,2
3KDVFHY0O2O8AXPY2E8O,ES*REP*E10256*1,41.55372,2.25017,3
A22P3RPTEJTBBYZYHBVV,ES*REP*E10276*1,39.952286,-0.186172,3
HKIR7T4VXNDTUP0TUQND,ES*REP*E10272*1,41.361656,2.130339,3
1FE5OA80CAWTRFQBU6NB,ES*REP*E16044*1,39.434788,-0.407543,3
ZZVKT3KLO2ZF5LBVTIKE,ES*REP*E10319*1,41.62692,-0.922777,3
0QNWGPFDGHGRAE8Y2E50,ES*REP*E10318*1,41.662277,-0.887544,3
VG0UIMDWJNSFWQ3UGP6I,ES*REP*E10325*2,43.307793,-2.04306,2
XMSVGGTUAQTCTB3R38Z6,ES*REP*E10273*1,41.57879,1.640102,3
OOR5M8EM919LOLQV7ZXE,ES*REP*E10322*1,41.05004,-1.275875,3
F7ESTMJGYPLNSDEIL0IF,ES*REP*E10321*1,38.601162,-0.669506,3
YQLA9X4SEXXRTR9IDE2E,ES*REP*E10349*1,38.10547,-0.797157,3
X1VSGQWIB3T93JFYHFNP,ES*REP*E10353*1,39.46943,-0.458678,3
WY2MJ8M4GQSGCCGRGQ2Z,ES*REP*E10326*1,38.401493,-0.534131,3
VNAFILQMRXJJCWKIYSQA,ES*REP*E10381*1,36.7185,-4.484278,3
ZLOBTQOM3BXDUZLS8UZI,ES*REP*E10392*1,41.428673,1.779271,3
JHRWCDHVU39VLIO9AGJQ,ES*REP*E17189*1,39.96217,-0.067032,12
YKSUGENN0CAONUSBW4LM,ES*REP*E10384*1,39.471493,-0.465302,3
YARRTKZ0EY5JXRMEWWWD,ES*BSM*E15650*1,41.384617,2.122279,12
STPG7BLN4O7AUC7TNVUW,ES*PWY*EL01370101,38.342857,-0.478822,2
TTLWLPASGDJH8UZCH0RT,ES*PWY*EL01370201,38.34248,-0.478724,2
TYDEQ4HBPOIF8IG4JI2J,ES*PWY*EP00980101,41.312637,2.068377,4
GKSIZNIYJ2XJ2X8UTQXE,ES*PWY*EL01190102,43.51971,-5.450723,2
PGKVDENAVYAYHK5B6ENU,ES*IOY*E459802,43.54424,-7.062385,6
CKJWQAGSL8UG2LTTAVCJ,ES*ELC*EBST3,40.273643,-3.754093,4
G4VUPSDPHQBWLGGLJLV2,ES*ELC*EGW3D,41.49098,2.182768,4
A7ZR32MDFAASX3FCMZ8F,ES*ELC*EWPT3,41.353825,2.092759,4
8W36WPPZMOSIEAXCJG00,ES*ELC*EZ36E,40.54054,-3.61323,8
OUZXG4YVB8KENV5F9LAS,ES*TCB*E000438,42.719894,-1.93853,6
ABKKKM8VBXRNVL9VFZPE,ES*TCB*E000003,43.364277,-5.84502,3
SUZLHAP6RWBF3G9APHFN,ES*TCB*E000070,42.84307,-2.673352,2
KIILSASZ49OKIRUR3EVT,ES*TCB*E000038,39.871857,-4.034078,2
HULYPUORACNGQCKQMUAL,ES*TCB*E000066,36.508553,-4.886112,2
QKDKZPHT119CGBNBORV8,ES*TCB*E000005,43.35283,-4.043241,8
NHJI9SJ4J1BFWOAUOKZ8,ES*TCB*E000075,43.43485,-3.916379,4
M8ATJ3STCAQYQIGPQTTO,ES*TCB*E000024,41.63566,-0.911005,2
U2RQCKM2YDI0OBYGIQIW,ES*TCB*E000086,41.62606,-4.764066,2
KQ273RII3SRUH4NEWKHC,ES*TCB*E000472,39.99045,-3.587222,4
70KRSZIN9DWWNK5HOE0K,ES*TCB*E000717,39.14289,-5.924285,4
ELUAV4GQ1PWDY3YSO99R,ES*TCB*E000495,39.202396,-2.148265,4
F3HXNECIA2YYURDEGMSR,ES*TCB*E000058,42.462315,-2.442902,2
OCEJXSFCG7UWN4L2HX2B,ES*TCB*E000045,40.458,-3.694204,2
GYRT2I9ZXRCMY1JUEJGU,ES*TCB*E000021,41.657223,-0.880822,4
TBYN1XULKTG74X7RADSR,ES*TCB*E000052,40.458836,-3.676405,2
WTDBVHON5ZTHFTEBGTFE,ES*TCB*E000019,41.650654,-0.885139,2
ET4VCJUBOSXIRNZBKCTJ,ES*TCB*E000051,40.43171,-3.706265,2
YHWXOLUYKDQ5NSIEWAJG,ES*TCB*E000061,36.718548,-4.427283,2
HEPKUJVRSHKK5H0S5DH4,ES*TCB*E000049,40.42524,-3.712775,2
D8GD8RBMSJ8LJQNCW56J,ES*TCB*E000186,43.378704,-3.837359,2
AEAU8FWWXLQNIV6J5U7M,ES*TCB*E000017,41.6544,-0.884071,2
RFFXTCZ5MSVL4RKWTCXX,ES*TCB*E000073,43.28686,-2.176813,2
4KTTG54GT8HROIVFOSMP,ES*TCB*E000192,40.425556,-3.673651,2
WUGFANEGTZ4RCTWFXRJW,ES*TCB*E000111,40.38112,-3.72758,7
D3PGFP8HQBMUZXHLZUL5,ES*TCB*E000172,40.411774,-3.654923,7
IHHDGD0NHYY796Y3ZTV8,ES*TCB*E000119,40.401875,-3.690769,7
SWE4Y4Q1NQLE7EA3SVX0,ES*TCB*E000152,40.490715,-3.689611,7
ZALNS7VDQO7P911V1ZYI,ES*TCB*E000164,40.386295,-3.698591,7
YCMBTIR3VXOXSARMK0RP,ES*TCB*E000133,40.38869,-3.63874,7
P0J937BIEA27ZNNJKPK3,ES*TCB*E000410,38.900723,-1.519957,4
W0920HMPET4EDNKEZ76O,ES*TCB*E000529,43.241497,-2.960112,3
GUUMUAO1N46XZBWR0NPD,ES*TCB*E000827,42.308983,-1.955118,3
MBJ7Y0VUNT2KKCM39T4S,ES*TCB*E000080,38.53772,-0.126527,4
JJRHKXK7P7QJMWE3D7WI,ES*TCB*E000754,38.515522,-3.494726,4
LEIEK78ICKC175AZZJOV,ES*TCB*E000156,40.456356,-3.707654,7
QBSK3KZ3O8HCWG6MNBJ1,ES*TCB*E000146,40.42775,-3.720204,7
9DNYWIDUXUUHWMS1SV2B,ES*TCB*E000178,40.34077,-3.688662,7
EKNWHLL1SQLW0RKSJJKU,ES*TCB*E000102,40.406044,-3.608655,7
GRT2NHAE2F9E6PMJNOY6,ES*TCB*E000121,40.402897,-3.599018,7
EDXMGFQAI88MCFOSC39P,ES*TCB*E000694,38.429974,-6.413042,4
H0CT4NZZ6IOH9YJPXURT,ES*TCB*E000041,39.85728,-4.019286,2
KCIC3EHKHAXGXSVVDGZR,ES*TCB*E000794,41.03116,-2.528046,4
THD6VKBQQWALVNPIRLKI,ES*TCB*E000468,40.486214,-3.362073,4
GTK9MQ9PJWMDHPQTLPNV,ES*TCB*E000069,36.508583,-4.888966,2
GWURPO1DYSA4B8ZQX0RA,ES*TCB*E000985,39.978817,-4.268036,4
MWCU8BVV7JC3GNV57UMR,ES*TCB*E000876,40.27164,-3.818971,6
JESDNJXJV2ZUAHLKREFG,ES*TCB*E000194,40.408226,-3.704357,2
WQGHP5OOP5CPWZJHV8DP,ES*TCB*E000638,43.355587,-4.112814,6
CGNYIOYGQKEJ4SSAVJTK,ES*TCB*E000680,39.077377,-5.575518,4
LCXI6FMGDBYRAICNTWJW,ES*TCB*E000853,40.314007,-3.69143,7
F1RTZ0AQVA0P7EAIEZ0B,ES*TCB*E000514,36.73069,-4.549372,6
FXRULDCSJ7VS7YOLMRRM,ES*TCB*E000691,38.914005,-6.331901,4
ZERLSNALKLHKNENXTLWJ,ES*TCB*E000949,41.28003,-3.600741,4
QEBQA6DMXGQMTLD7ZGBC,ES*TCB*E000563,39.686813,-3.504288,4
YQGTKLHTXC8GTEU980OK,ES*TCB*E000760,38.41774,-3.498863,6
NIWUJNYK34AYWG19XFTI,ES*TCB*E001031,41.753857,-3.684663,6
PSYDAI43JWYF0JFKO7GH,ES*TCB*E000748,39.16407,-3.859428,4
HIAPVVPC7ICQIRNTQN9Z,ES*TCB*E000586,40.679813,-4.631971,4
GQIHOKIMEAU8L53U0DNS,ES*TCB*E000906,42.084995,-4.208951,6
